Firm_ID,Year,E_Score,Revenue
MFG0478,2023,64.77,235.31
MFG0454,2022,61.88,242.06
MFG0366,2019,79.2,373.12
MFG0246,2019,66.78,291.58
MFG0275,2021,80.29,246.08
MFG0032,2023,71.39,266.28
MFG0137,2021,88.06,425.07
MFG0012,2019,63.89,349.41
MFG0395,2020,87.83,345.84
MFG0302,2022,82.82,326.64
MFG0375,2023,67.16,407.18
MFG0016,2020,62.34,194.22
MFG0129,2022,93.2,388.6
MFG0063,2023,62.07,307.64
MFG0109,2023,75.37,206.71
MFG0375,2019,75.8,298.08
MFG0021,2020,72.11,272.54
MFG0158,2023,80.59,334.13
MFG0269,2023,61.76,390.06
MFG0162,2022,93.26,187.03
MFG0260,2019,62.93,471.75
MFG0412,2021,70.42,131.93
MFG0102,2019,56.18,225.95
MFG0223,2021,83.51,497.1
MFG0059,2020,92.77,151.5
MFG0247,2020,94.09,240.82
MFG0128,2023,84.48,222.18
MFG0283,2020,67.92,58.03
MFG0325,2023,72.02,288.98
MFG0025,2019,68.45,344.4
MFG0131,2020,58.66,344.09
MFG0353,2019,68.75,240.51
MFG0196,2019,82.0,101.7
MFG0281,2020,62.46,229.71
MFG0404,2019,46.91,209.06
MFG0418,2020,58.22,324.7
MFG0154,2020,81.0,242.14
MFG0382,2020,53.1,338.9
MFG0133,2021,66.81,105.36
MFG0227,2019,67.78,360.76
MFG0189,2022,74.84,348.48
MFG0476,2020,74.58,186.97
MFG0477,2019,76.4,224.88
MFG0265,2023,70.36,264.33
MFG0372,2020,61.61,404.72
MFG0486,2020,81.92,267.18
MFG0434,2022,52.6,330.17
MFG0134,2021,80.59,296.4
MFG0211,2021,84.59,387.78
MFG0060,2020,97.7,313.54
MFG0428,2019,63.7,172.61
MFG0377,2023,65.84,270.88
MFG0395,2023,72.59,397.37
MFG0450,2019,71.77,329.73
MFG0431,2020,81.18,175.0
MFG0364,2023,77.75,475.12
MFG0364,2021,68.13,236.83
MFG0457,2019,70.92,390.45
MFG0213,2022,82.27,439.25
MFG0216,2020,58.07,404.02
MFG0226,2019,69.43,210.15
MFG0470,2023,78.1,407.76
MFG0131,2020,60.27,322.82
MFG0076,2021,33.05,166.99
MFG0476,2020,87.91,290.85
MFG0286,2020,71.77,199.58
MFG0474,2021,58.17,338.72
MFG0496,2021,82.12,378.51
MFG0277,2020,69.71,412.25
MFG0156,2021,60.62,292.06
MFG0248,2019,76.07,207.96
MFG0218,2021,72.57,179.37
MFG0190,2021,65.25,367.49
MFG0417,2020,63.53,397.07
MFG0469,2019,60.71,354.47
MFG0163,2022,80.09,214.29
MFG0180,2022,58.27,235.79
MFG0034,2023,63.23,242.55
MFG0041,2021,73.11,149.56
MFG0307,2021,88.05,350.2
MFG0431,2019,73.46,285.55
MFG0338,2022,78.47,442.97
MFG0314,2023,73.12,202.59
MFG0075,2019,81.97,285.24
MFG0441,2021,93.31,175.23
MFG0279,2022,67.19,261.76
MFG0176,2023,72.15,378.88
MFG0384,2020,73.91,305.56
MFG0150,2022,77.83,203.29
MFG0273,2023,73.46,150.07
MFG0325,2019,66.02,266.48
MFG0108,2020,71.92,320.56
MFG0139,2023,98.75,382.01
MFG0350,2023,75.45,225.33
MFG0271,2021,50.98,222.79
MFG0347,2022,67.66,512.34
MFG0419,2021,72.15,297.59
MFG0289,2020,70.45,395.37
MFG0212,2023,71.25,173.44
MFG0381,2021,75.15,332.18
MFG0272,2022,77.59,373.83
MFG0418,2020,74.85,305.78
MFG0066,2019,82.46,125.94
MFG0483,2021,55.55,209.21
MFG0424,2020,69.22,336.74
MFG0248,2019,76.78,140.19
MFG0156,2021,74.82,553.29
MFG0047,2020,64.82,413.97
MFG0423,2020,66.15,149.3
MFG0454,2021,62.74,326.25
MFG0201,2020,82.74,307.58
MFG0148,2023,51.63,408.9
MFG0124,2021,57.9,50.31
MFG0001,2020,76.61,316.97
MFG0456,2019,77.97,179.79
MFG0247,2019,54.57,343.88
MFG0343,2023,78.89,191.23
MFG0128,2021,73.99,436.91
MFG0191,2020,77.67,330.91
MFG0067,2020,72.8,119.78
MFG0004,2019,76.68,44.82
MFG0442,2023,77.06,349.83
MFG0409,2019,77.19,230.51
MFG0303,2019,74.68,357.37
MFG0294,2023,71.06,234.02
MFG0143,2021,71.12,420.35
MFG0191,2020,74.53,400.92
MFG0021,2021,81.08,343.2
MFG0227,2022,93.61,210.08
MFG0313,2022,77.81,241.39
MFG0117,2022,76.15,274.1
MFG0437,2023,85.37,195.03
MFG0302,2019,76.36,366.14
MFG0142,2021,60.34,267.42
MFG0484,2020,63.93,281.82
MFG0460,2022,92.12,247.97
MFG0401,2021,64.15,298.2
MFG0039,2022,78.27,317.55
MFG0393,2022,61.12,245.21
MFG0355,2020,86.13,276.34
MFG0252,2023,66.94,253.43
MFG0333,2019,72.91,253.69
MFG0207,2023,69.49,302.06
MFG0210,2021,77.55,44.22
MFG0115,2023,73.89,440.26
MFG0225,2021,82.01,376.29
MFG0134,2021,79.21,316.05
MFG0251,2019,75.1,383.73
MFG0219,2020,79.17,164.33
MFG0407,2019,79.7,125.34
MFG0443,2023,67.63,111.08
MFG0091,2021,66.79,343.28
MFG0354,2022,89.07,314.12
MFG0376,2022,79.77,335.96
MFG0046,2021,76.45,393.57
MFG0038,2019,63.18,62.6
MFG0142,2020,52.33,179.87
MFG0100,2019,68.78,234.68
MFG0328,2021,67.02,366.56
MFG0190,2021,68.59,314.88
MFG0035,2020,81.38,563.36
MFG0147,2023,88.8,190.69
MFG0030,2023,84.2,352.23
MFG0334,2020,65.34,395.03
MFG0084,2023,77.92,446.47
MFG0369,2022,66.64,279.49
MFG0281,2023,51.75,169.77
MFG0424,2023,71.16,365.61
MFG0344,2023,85.87,329.18
MFG0270,2022,68.32,357.55
MFG0154,2023,81.17,435.05
MFG0102,2022,64.68,276.24
MFG0215,2020,79.57,196.14
MFG0150,2019,69.32,356.66
MFG0432,2020,88.76,330.81
MFG0083,2019,68.55,268.27
MFG0110,2020,66.03,198.88
MFG0435,2019,88.19,334.2
MFG0387,2019,65.65,385.65
MFG0426,2021,74.34,140.87
MFG0275,2019,65.73,304.39
MFG0201,2019,82.17,359.0
MFG0284,2021,86.27,480.03
MFG0468,2023,64.58,306.68
MFG0173,2023,78.01,455.48
MFG0327,2021,79.03,383.84
MFG0206,2022,73.39,385.88
MFG0063,2019,88.78,219.43
MFG0073,2019,88.7,547.71
MFG0251,2021,62.62,306.25
MFG0124,2021,85.3,320.35
MFG0375,2022,77.57,301.97
MFG0121,2023,74.68,424.0
MFG0275,2020,69.45,495.86
MFG0431,2023,55.69,365.96
MFG0398,2019,75.11,261.62
MFG0120,2021,75.39,469.84
MFG0422,2022,93.94,173.83
MFG0437,2023,64.58,230.43
MFG0317,2022,54.32,161.21
MFG0164,2023,59.03,263.3
MFG0424,2019,89.5,400.41
MFG0465,2020,67.07,277.69
MFG0286,2022,87.0,305.89
MFG0265,2022,72.07,336.43
MFG0320,2020,61.28,277.15
MFG0161,2022,94.01,188.33
MFG0376,2022,86.5,134.6
MFG0308,2023,70.03,430.65
MFG0089,2023,82.96,236.49
MFG0142,2020,73.35,231.45
MFG0203,2019,76.81,150.57
MFG0309,2022,91.39,286.26
MFG0227,2019,55.28,354.26
MFG0489,2020,68.05,263.57
MFG0443,2020,72.32,335.09
MFG0334,2023,75.68,102.38
MFG0222,2022,58.26,317.05
MFG0041,2021,82.09,259.09
MFG0196,2020,59.31,155.99
MFG0068,2022,58.25,138.16
MFG0476,2019,69.24,214.05
MFG0264,2023,92.85,178.55
MFG0002,2019,99.96,334.72
MFG0361,2020,77.37,343.52
MFG0125,2020,69.38,317.18
MFG0110,2019,73.72,337.63
MFG0086,2020,75.68,142.95
MFG0425,2022,88.13,350.8
MFG0120,2020,58.6,366.67
MFG0127,2023,85.14,327.39
MFG0255,2022,56.31,290.19
MFG0183,2021,66.71,225.75
MFG0016,2020,71.97,333.87
MFG0477,2020,76.52,261.77
MFG0062,2023,71.96,392.28
MFG0369,2023,73.93,327.73
MFG0432,2019,72.44,283.18
MFG0158,2019,55.27,265.73
MFG0268,2019,78.33,284.14
MFG0035,2023,80.92,284.62
MFG0267,2019,86.77,292.22
MFG0064,2019,92.32,170.81
MFG0494,2021,76.52,323.86
MFG0050,2019,87.53,317.03
MFG0469,2020,72.2,182.17
MFG0255,2023,56.05,323.02
MFG0149,2022,82.57,298.84
MFG0325,2021,80.13,216.98
MFG0304,2023,72.01,360.63
MFG0276,2023,71.31,433.91
MFG0357,2020,77.26,242.73
MFG0451,2019,68.29,310.49
MFG0172,2020,76.86,424.88
MFG0417,2019,61.86,80.75
MFG0201,2019,63.09,489.29
MFG0445,2023,57.47,308.03
MFG0393,2019,96.68,375.75
MFG0324,2021,72.8,129.79
MFG0035,2021,85.29,163.5
MFG0465,2021,59.94,203.51
MFG0482,2023,70.0,194.33
MFG0216,2020,78.07,66.95
MFG0480,2022,88.18,180.89
MFG0065,2019,65.37,216.9
MFG0008,2022,67.57,156.64
MFG0301,2020,63.29,448.83
MFG0343,2020,70.67,363.75
MFG0431,2023,60.78,226.43
MFG0424,2021,56.2,358.03
MFG0332,2021,74.85,333.57
MFG0438,2020,79.38,127.71
MFG0076,2023,59.47,342.98
MFG0174,2023,64.58,258.29
MFG0047,2019,70.9,369.06
MFG0015,2021,90.77,191.79
MFG0361,2020,40.84,354.39
MFG0147,2022,76.89,405.14
MFG0026,2021,79.47,339.84
MFG0308,2019,64.17,120.8
MFG0093,2023,68.16,545.87
MFG0406,2020,75.66,359.5
MFG0232,2021,71.67,276.08
MFG0021,2022,90.69,362.34
MFG0307,2019,73.13,511.22
MFG0038,2019,81.47,158.66
MFG0276,2021,76.95,409.3
MFG0157,2022,79.64,283.36
MFG0179,2019,63.45,268.27
MFG0132,2020,74.21,274.24
MFG0311,2019,71.28,90.84
MFG0455,2022,64.12,348.05
MFG0348,2023,82.18,57.24
MFG0028,2023,49.83,247.73
MFG0260,2021,86.82,249.72
MFG0406,2022,47.59,261.76
MFG0076,2019,70.31,84.27
MFG0429,2019,82.35,389.04
MFG0067,2023,58.93,115.94
MFG0342,2023,76.66,207.37
MFG0492,2020,75.47,245.49
MFG0194,2023,75.59,268.56
MFG0472,2020,68.16,338.1
MFG0162,2019,66.88,301.96
MFG0347,2020,54.73,493.11
MFG0439,2020,70.86,334.8
MFG0361,2021,82.09,327.55
MFG0257,2023,66.98,242.42
MFG0072,2020,67.53,330.32
MFG0087,2019,89.49,251.15
MFG0422,2022,70.2,252.07
MFG0262,2020,75.87,617.07
MFG0214,2023,77.89,454.28
MFG0153,2021,70.19,213.12
MFG0210,2019,79.49,364.9
MFG0401,2021,82.88,327.02
MFG0061,2022,81.94,233.73
MFG0268,2020,83.17,508.43
MFG0262,2020,49.09,279.95
MFG0218,2023,59.11,438.51
MFG0283,2020,66.34,234.14
MFG0136,2019,63.24,409.99
MFG0467,2022,64.08,433.58
MFG0380,2021,81.79,203.01
MFG0362,2022,73.18,267.16
MFG0449,2020,70.49,291.35
MFG0441,2021,69.52,463.43
MFG0093,2023,67.6,455.31
MFG0109,2022,69.34,260.42
MFG0241,2021,87.26,261.63
MFG0355,2021,52.59,324.52
MFG0424,2021,86.02,142.86
MFG0142,2019,97.23,427.21
MFG0291,2022,85.94,213.69
MFG0432,2021,61.11,309.73
MFG0237,2022,66.65,440.14
MFG0340,2021,83.37,344.53
MFG0312,2023,69.26,260.23
MFG0177,2023,66.43,197.73
MFG0141,2023,70.89,294.51
MFG0189,2020,59.66,271.07
MFG0486,2021,70.57,562.47
MFG0049,2020,58.73,219.47
MFG0302,2022,79.95,246.8
MFG0369,2020,62.71,199.77
MFG0190,2022,72.57,274.08
MFG0136,2022,67.11,352.21
MFG0043,2022,76.2,205.37
MFG0404,2020,81.05,335.28
MFG0380,2021,75.15,178.77
MFG0353,2020,64.3,393.24
MFG0090,2021,65.81,254.28
MFG0295,2021,97.96,267.31
MFG0341,2022,82.43,440.69
MFG0245,2020,69.82,256.37
MFG0433,2021,65.68,339.72
MFG0192,2023,56.17,370.61
MFG0318,2021,84.41,430.11
MFG0106,2023,64.18,332.83
MFG0363,2020,83.59,268.3
MFG0310,2020,81.1,247.8
MFG0382,2020,86.88,331.48
MFG0233,2021,80.35,224.1
MFG0265,2019,69.69,354.02
MFG0344,2021,72.17,320.11
MFG0037,2021,72.27,183.31
MFG0305,2022,69.04,177.15
MFG0041,2022,54.14,308.27
MFG0017,2021,48.29,271.28
MFG0344,2023,80.35,381.57
MFG0277,2022,70.01,208.27
MFG0307,2021,82.56,373.17
MFG0059,2019,67.83,376.01
MFG0423,2023,71.99,181.79
MFG0183,2020,82.22,277.72
MFG0041,2021,89.11,436.63
MFG0039,2021,68.52,340.07
MFG0397,2023,61.0,290.14
MFG0192,2022,85.34,385.82
MFG0267,2022,68.84,250.86
MFG0494,2022,66.66,267.22
MFG0147,2020,67.6,316.85
MFG0395,2023,64.1,442.09
MFG0333,2023,80.51,207.92
MFG0127,2022,57.28,347.07
MFG0046,2022,73.12,260.04
MFG0045,2019,74.75,424.27
MFG0001,2019,65.42,376.57
MFG0168,2021,89.46,292.35
MFG0108,2021,81.88,359.7
MFG0019,2023,67.0,242.36
MFG0332,2023,70.83,236.63
MFG0072,2020,81.84,552.33
MFG0456,2020,72.88,262.72
MFG0445,2019,87.42,317.8
MFG0109,2021,78.23,260.74
MFG0268,2019,74.78,171.48
MFG0445,2019,74.69,197.94
MFG0240,2021,106.64,333.84
MFG0417,2020,60.8,158.86
MFG0301,2021,59.96,228.87
MFG0090,2022,69.34,365.22
MFG0103,2022,87.45,322.64
MFG0476,2022,44.9,258.76
MFG0250,2023,51.06,255.67
MFG0453,2020,67.6,197.02
MFG0008,2020,95.32,522.92
MFG0153,2023,72.28,201.72
MFG0347,2019,59.21,401.06
MFG0174,2022,81.04,78.97
MFG0343,2022,90.28,387.53
MFG0158,2019,64.97,397.73
MFG0493,2021,77.0,206.77
MFG0431,2021,73.72,238.26
MFG0215,2020,78.29,406.8
MFG0177,2023,66.95,185.83
MFG0175,2020,78.91,343.68
MFG0340,2021,81.22,232.29
MFG0338,2019,79.86,390.06
MFG0146,2020,54.15,486.25
MFG0450,2022,56.23,199.39
MFG0324,2022,64.42,358.89
MFG0478,2019,74.94,397.83
MFG0161,2021,78.15,100.57
MFG0127,2022,60.41,400.44
MFG0420,2022,75.57,335.04
MFG0082,2023,82.4,364.11
MFG0485,2020,79.35,117.44
MFG0147,2021,66.94,374.39
MFG0239,2020,67.95,281.71
MFG0412,2021,57.73,186.1
MFG0424,2022,91.14,370.12
MFG0084,2023,77.21,381.12
MFG0113,2020,54.27,292.32
MFG0225,2022,85.49,336.29
MFG0332,2021,79.24,283.83
MFG0378,2020,85.14,162.47
MFG0243,2020,65.86,285.57
MFG0143,2022,67.39,419.98
MFG0041,2020,63.06,421.41
MFG0423,2023,95.29,217.45
MFG0258,2023,66.49,323.95
MFG0447,2022,61.49,307.67
MFG0285,2021,64.88,349.42
MFG0105,2022,68.42,305.21
MFG0202,2023,89.12,372.22
MFG0450,2019,75.05,258.61
MFG0307,2019,85.57,410.33
MFG0331,2020,75.14,246.89
MFG0461,2020,70.02,319.25
MFG0266,2019,60.53,366.57
MFG0398,2023,89.53,321.73
MFG0210,2020,82.9,65.78
MFG0051,2022,83.9,329.91
MFG0118,2022,82.18,368.94
MFG0201,2023,64.19,329.8
MFG0377,2020,74.92,394.13
MFG0039,2022,83.96,417.19
MFG0028,2020,82.39,230.52
MFG0259,2020,73.72,128.6
MFG0084,2022,93.72,180.04
MFG0454,2019,77.86,307.13
MFG0155,2022,86.54,361.29
MFG0117,2023,74.2,287.51
MFG0002,2021,67.91,161.7
MFG0093,2022,82.66,329.69
MFG0166,2020,80.07,301.13
MFG0387,2020,75.81,316.09
MFG0400,2022,62.69,480.96
MFG0350,2021,83.12,381.84
MFG0296,2022,63.27,286.6
MFG0258,2021,80.55,167.39
MFG0081,2021,59.93,434.48
MFG0425,2023,62.68,123.35
MFG0268,2020,75.21,271.84
MFG0419,2020,78.37,179.99
MFG0235,2021,74.38,259.2
MFG0321,2020,66.2,290.93
MFG0311,2019,84.25,168.46
MFG0301,2021,73.53,55.08
MFG0463,2020,74.13,203.38
MFG0474,2019,70.27,164.62
MFG0357,2023,64.05,204.31
MFG0213,2020,84.39,271.72
MFG0062,2019,64.93,452.16
MFG0049,2022,90.67,240.11
MFG0127,2022,62.93,246.99
MFG0223,2019,75.55,289.54
MFG0409,2021,72.77,366.19
MFG0279,2021,70.76,356.15
MFG0408,2020,79.5,108.12
MFG0294,2022,80.69,195.52
MFG0284,2021,77.9,410.77
MFG0277,2021,60.3,247.87
MFG0438,2022,59.12,396.31
MFG0107,2023,58.45,371.72
MFG0146,2021,69.32,75.69
MFG0420,2019,95.27,134.36
MFG0099,2020,71.46,266.68
MFG0429,2021,95.11,340.05
MFG0375,2021,71.63,273.26
MFG0073,2023,73.76,280.5
MFG0437,2019,78.55,303.48
MFG0486,2020,68.8,289.91
MFG0122,2021,74.5,296.73
MFG0030,2020,53.27,62.93
MFG0188,2022,62.22,268.84
MFG0364,2021,53.5,267.93
MFG0354,2021,79.98,193.25
MFG0288,2022,57.0,223.39
MFG0451,2023,87.53,133.17
MFG0195,2021,75.92,338.59
MFG0156,2020,82.55,184.73
MFG0172,2019,64.89,287.92
MFG0335,2020,59.64,250.92
MFG0041,2023,68.18,281.48
MFG0063,2019,83.71,391.03
MFG0023,2020,95.27,226.66
MFG0360,2020,77.59,290.0
MFG0075,2022,57.53,363.81
MFG0048,2023,61.31,315.41
MFG0160,2022,55.63,220.58
MFG0313,2019,70.58,144.95
MFG0118,2022,68.95,216.3
MFG0100,2023,70.5,318.14
MFG0380,2021,60.19,295.41
MFG0417,2021,59.09,363.76
MFG0408,2019,73.04,266.84
MFG0167,2021,77.33,222.54
MFG0290,2022,58.97,151.49
MFG0440,2019,77.21,178.82
MFG0156,2023,82.41,195.24
MFG0421,2019,46.36,431.04
MFG0007,2019,89.33,181.8
MFG0196,2020,79.72,182.97
MFG0421,2020,82.52,228.82
MFG0056,2019,60.77,403.21
MFG0321,2021,80.66,347.18
MFG0193,2020,81.92,274.42
MFG0047,2023,64.83,141.82
MFG0148,2022,80.58,286.83
MFG0275,2020,70.48,370.06
MFG0157,2019,65.21,423.22
MFG0202,2021,69.84,65.57
MFG0444,2022,73.85,205.97
MFG0402,2020,68.67,292.78
MFG0476,2021,63.29,407.92
MFG0419,2021,76.32,151.21
MFG0427,2021,78.16,172.75
MFG0495,2019,73.61,235.87
MFG0479,2023,54.21,142.11
MFG0475,2021,65.57,85.71
MFG0126,2022,62.72,494.28
MFG0395,2020,91.04,256.98
MFG0305,2022,73.3,216.93
MFG0369,2019,68.92,163.63
MFG0294,2019,65.85,278.43
MFG0064,2022,70.63,227.12
MFG0325,2023,80.27,360.75
MFG0392,2019,51.87,174.58
MFG0418,2019,74.53,280.13
MFG0176,2022,66.45,275.82
MFG0116,2019,76.74,335.48
MFG0440,2023,80.79,263.62
MFG0204,2023,64.35,339.39
MFG0486,2023,56.94,311.45
MFG0321,2020,68.65,367.59
MFG0031,2023,86.16,340.8
MFG0388,2023,81.19,263.31
MFG0113,2020,67.85,447.56
MFG0365,2021,65.02,230.65
MFG0434,2019,65.85,435.24
MFG0325,2023,57.73,390.53
MFG0414,2019,80.63,350.13
MFG0376,2022,82.64,282.15
MFG0344,2019,67.74,221.13
MFG0443,2020,66.49,311.17
MFG0067,2019,64.32,310.19
MFG0075,2019,67.05,281.47
MFG0045,2019,63.91,345.84
MFG0260,2021,70.29,382.15
MFG0154,2021,80.65,208.39
MFG0155,2022,79.52,225.64
MFG0430,2020,62.77,164.92
MFG0363,2019,73.67,329.15
MFG0448,2019,79.11,448.71
MFG0475,2019,61.66,160.29
MFG0234,2019,73.56,216.21
MFG0051,2021,85.35,155.31
MFG0306,2022,69.31,239.4
MFG0262,2023,49.8,85.87
MFG0315,2020,44.31,408.95
MFG0125,2019,75.42,367.28
MFG0399,2022,73.17,318.4
MFG0245,2023,74.07,389.91
MFG0030,2022,77.38,384.62
MFG0426,2021,55.73,293.47
MFG0485,2023,63.13,165.11
MFG0122,2022,76.65,224.22
MFG0125,2021,80.09,291.22
MFG0037,2022,69.17,222.27
MFG0170,2022,56.24,472.86
MFG0124,2023,75.74,315.71
MFG0357,2021,72.56,310.32
MFG0035,2019,60.36,394.71
MFG0087,2020,50.18,327.69
MFG0134,2023,78.28,273.5
MFG0196,2021,65.21,451.39
MFG0274,2022,74.05,343.44
MFG0201,2021,73.65,250.61
MFG0369,2020,59.38,317.83
MFG0285,2020,76.6,247.01
MFG0077,2019,62.54,217.96
MFG0059,2019,55.55,378.98
MFG0431,2020,54.14,249.87
MFG0126,2023,71.96,223.27
MFG0401,2023,89.54,318.09
MFG0109,2022,72.45,404.88
MFG0224,2019,91.61,89.98
MFG0496,2022,87.94,227.57
MFG0278,2019,77.68,76.55
MFG0068,2020,89.32,-38.46
MFG0069,2023,88.08,304.78
MFG0165,2023,84.97,168.2
MFG0489,2020,51.27,376.56
MFG0305,2022,69.4,179.93
MFG0397,2022,64.37,358.74
MFG0162,2021,84.88,328.93
MFG0365,2019,68.62,206.49
MFG0342,2022,91.28,249.63
MFG0309,2020,73.12,317.36
MFG0379,2022,71.69,353.04
MFG0343,2023,67.83,436.34
MFG0435,2019,69.97,321.45
MFG0387,2021,74.96,295.43
MFG0042,2019,71.27,302.34
MFG0354,2023,66.89,274.47
MFG0416,2023,67.54,253.19
MFG0109,2023,92.03,206.66
MFG0051,2023,93.97,338.6
MFG0250,2020,66.82,215.83
MFG0497,2021,81.34,317.21
MFG0341,2023,62.89,296.52
MFG0430,2023,68.4,364.19
MFG0383,2022,60.04,323.66
MFG0492,2021,83.22,222.43
MFG0021,2019,77.33,189.06
MFG0300,2021,79.43,403.83
MFG0139,2021,81.77,257.88
MFG0359,2021,62.43,439.74
MFG0324,2023,68.43,37.85
MFG0499,2023,76.9,318.11
MFG0385,2020,68.2,385.56
MFG0092,2019,72.76,308.72
MFG0447,2022,63.2,321.2
MFG0280,2021,86.63,357.22
MFG0125,2019,82.32,382.7
MFG0483,2019,85.61,360.35
MFG0397,2020,79.25,422.87
MFG0111,2022,59.97,252.73
MFG0354,2021,66.73,467.08
MFG0139,2022,64.28,196.64
MFG0484,2020,69.17,395.8
MFG0435,2023,83.64,339.45
MFG0273,2019,55.8,524.11
MFG0099,2021,65.58,329.86
MFG0252,2023,67.66,368.7
MFG0338,2020,57.55,134.71
MFG0104,2022,74.25,385.44
MFG0214,2019,68.24,328.18
MFG0249,2021,84.23,373.64
MFG0152,2023,68.97,204.71
MFG0250,2023,77.05,250.12
MFG0275,2019,73.26,318.15
MFG0165,2022,44.7,292.88
MFG0487,2020,56.21,327.27
MFG0341,2022,76.22,316.54
MFG0008,2022,75.72,250.37
MFG0284,2022,71.24,276.1
MFG0005,2019,86.63,225.31
MFG0145,2019,77.61,575.72
MFG0101,2020,89.27,333.97
MFG0164,2022,44.94,475.61
MFG0374,2019,91.08,195.97
MFG0147,2020,65.32,291.15
MFG0064,2020,72.27,255.39
MFG0091,2022,85.05,339.59
MFG0117,2021,48.74,320.41
MFG0354,2022,69.21,186.32
MFG0267,2021,83.1,347.58
MFG0310,2020,65.21,326.76
MFG0173,2019,82.05,329.46
MFG0047,2023,79.44,415.23
MFG0140,2020,73.86,394.78
MFG0246,2019,78.59,462.52
MFG0149,2020,86.24,333.89
MFG0246,2022,78.63,391.39
MFG0395,2021,82.22,280.97
MFG0487,2020,62.31,319.2
MFG0476,2019,78.4,358.1
MFG0005,2022,77.38,250.57
MFG0465,2023,84.36,306.17
MFG0184,2022,59.26,171.86
MFG0020,2021,83.81,423.4
MFG0425,2022,62.33,426.3
MFG0046,2023,97.75,178.66
MFG0012,2019,62.23,415.77
MFG0070,2020,59.17,396.8
MFG0017,2021,68.8,331.99
MFG0371,2023,83.53,332.24
MFG0147,2021,75.91,357.26
MFG0154,2022,90.47,168.6
MFG0304,2021,68.69,530.41
MFG0108,2023,66.61,83.05
MFG0236,2020,63.92,153.78
MFG0308,2020,66.21,406.15
MFG0352,2021,56.63,391.77
MFG0070,2019,64.86,470.41
MFG0183,2021,58.68,310.45
MFG0250,2022,79.91,207.7
MFG0228,2020,88.28,306.52
MFG0102,2020,74.44,385.22
MFG0075,2020,64.59,230.52
MFG0417,2019,80.19,193.34
MFG0446,2019,71.57,303.17
MFG0216,2023,83.16,227.78
MFG0407,2021,61.6,282.6
MFG0399,2021,62.36,238.23
MFG0411,2022,79.99,358.25
MFG0203,2020,71.78,255.02
MFG0192,2019,82.2,248.21
MFG0249,2022,62.56,370.52
MFG0499,2022,76.77,188.97
MFG0242,2019,78.01,209.4
MFG0465,2021,55.09,333.88
MFG0179,2020,71.96,212.5
MFG0437,2021,49.82,430.09
MFG0462,2022,88.17,194.67
MFG0219,2020,57.51,288.06
MFG0082,2023,69.92,213.21
MFG0092,2022,71.95,446.28
MFG0435,2021,61.42,194.37
MFG0175,2021,92.34,491.77
MFG0239,2021,64.39,308.33
MFG0260,2019,69.03,281.54
MFG0391,2022,64.42,91.37
MFG0365,2020,64.32,466.6
MFG0163,2021,70.8,350.79
MFG0048,2021,79.73,178.1
MFG0329,2019,73.76,247.88
MFG0328,2020,63.66,134.57
MFG0116,2022,71.93,222.21
MFG0429,2023,56.96,288.56
MFG0337,2019,85.02,463.68
MFG0337,2022,66.43,549.17
MFG0369,2023,67.02,353.32
MFG0225,2021,50.59,144.31
MFG0352,2021,66.43,532.94
MFG0328,2020,90.51,122.77
MFG0147,2023,78.73,385.89
MFG0063,2021,84.2,306.58
MFG0294,2021,73.28,423.29
MFG0323,2020,43.18,224.45
MFG0443,2022,72.77,403.48
MFG0325,2021,74.21,445.12
MFG0013,2019,81.85,341.01
MFG0431,2019,71.6,301.31
MFG0494,2022,63.51,402.05
MFG0189,2023,70.91,434.22
MFG0287,2020,68.24,253.43
MFG0208,2019,77.76,236.53
MFG0114,2019,70.93,235.52
MFG0480,2022,61.11,75.25
MFG0022,2023,78.24,393.33
MFG0349,2023,63.87,299.35
MFG0214,2022,68.52,271.58
MFG0171,2019,66.9,255.64
MFG0323,2020,74.61,343.77
MFG0054,2019,56.92,233.72
MFG0394,2023,72.35,389.75
MFG0298,2019,83.88,262.24
MFG0320,2020,73.05,185.23
MFG0126,2021,64.66,360.49
MFG0277,2019,67.98,213.09
MFG0464,2022,75.25,292.93
MFG0204,2021,78.16,393.52
MFG0194,2022,88.54,304.85
MFG0169,2022,54.12,310.83
MFG0152,2022,74.9,256.14
MFG0035,2019,74.04,316.83
MFG0184,2023,71.27,237.61
MFG0286,2021,75.91,352.72
MFG0057,2020,69.48,266.42
MFG0222,2023,61.01,281.16
MFG0303,2019,74.35,199.31
MFG0163,2022,79.14,351.73
MFG0019,2020,71.48,245.65
MFG0370,2021,83.65,190.66
MFG0264,2023,69.39,248.15
MFG0282,2023,77.07,381.44
MFG0113,2020,54.6,358.0
MFG0488,2019,96.67,76.3
MFG0327,2021,69.5,230.56
MFG0030,2020,66.63,443.86
MFG0135,2022,69.08,425.56
MFG0067,2021,61.56,174.66
MFG0065,2023,59.15,389.85
MFG0292,2020,72.45,156.18
MFG0025,2023,73.26,216.33
MFG0037,2023,74.46,192.91
MFG0001,2023,71.63,373.81
MFG0399,2019,71.09,303.33
MFG0037,2023,58.77,350.7
MFG0141,2022,66.64,104.0
MFG0232,2022,73.77,388.37
MFG0136,2021,66.07,463.59
MFG0389,2023,75.21,324.06
MFG0188,2023,70.51,498.65
MFG0128,2020,70.43,387.08
MFG0201,2019,74.28,480.69
MFG0127,2021,77.34,277.01
MFG0257,2023,79.79,332.06
